trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1101,False,"{'a': 0.5, 'e': 0.4059301039212034}",20,11,-12.013587272039265,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1102,False,"{'a': 0.5, 'e': 0.40497210965562047}",30,1,-17.567736441776535,"{0: 23, 1: 3, 2: 2, 3: 1, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.4040136706075906}",20,3,-31.871912403021803,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.4030547878297708}",20,0,-112.19913039916499,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
1105,False,"{'a': 0.5, 'e': 0.4020954623753058}",30,17,-36.40792598559309,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.40113569529782633}",25,0,-9.312643211151975,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1107,False,"{'a': 0.5, 'e': 0.4001754876514487}",20,1,-51.92874308212023,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
1108,False,"{'a': 0.5, 'e': 0.39921484049077255}",30,10,-8.294200818359736,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.3982537548708801}",25,4,-42.232557802011904,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 1}",1
1110,False,"{'a': 0.5, 'e': 0.3972922318473359}",20,0,-39.953864452518566,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
1111,False,"{'a': 0.5, 'e': 0.3963302724761843}",25,15,-16.181453822831553,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.3953678778139489}",25,2,-62.680352388116106,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 1}",1
1113,False,"{'a': 0.5, 'e': 0.3944050489176314}",25,11,17.343308876596076,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.3934417868447109}",25,11,3.136340589454231,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1115,False,"{'a': 0.5, 'e': 0.3924780926531416}",30,1,29.142686810318228,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.3915139674013526}",20,15,2.654454775725428,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.3905494121482466}",20,9,-33.63291975749259,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1118,False,"{'a': 0.5, 'e': 0.38958442795319836}",20,5,-35.026787521526636,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 1}",1
1119,False,"{'a': 0.5, 'e': 0.38861901587605374}",25,13,3.3037048414311325,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.3876531769771283}",30,11,9.94304079552735,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.3866869123172072}",30,0,-80.13293365077068,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
1122,False,"{'a': 0.5, 'e': 0.38572022295754244}",25,0,-16.25963982145043,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
1123,False,"{'a': 0.5, 'e': 0.3847531099598527}",20,9,7.161459244898978,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.38378557438632166}",20,0,3.5372103113038498,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 0.382817617299598}",25,7,9.734790455449385,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.38184923976279245}",25,18,-1.5563966314234383,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.38088044283947764}",20,15,0.868973167753456,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.37991122759368745}",20,6,21.13587240688333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.5, 'e': 0.37894159508991454}",20,11,16.84358527816203,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.37797154639311004}",30,0,-68.21550489512688,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
1131,False,"{'a': 0.5, 'e': 0.37700108256868203}",20,0,-46.5350485005486,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1132,False,"{'a': 0.5, 'e': 0.37603020468249515}",20,0,-80.07590050955062,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
1133,False,"{'a': 0.5, 'e': 0.3750589138008682}",20,0,22.667942211732004,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1134,False,"{'a': 0.5, 'e': 0.3740872109905734}",20,0,-27.59540045846277,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1135,False,"{'a': 0.5, 'e': 0.3731150973188363}",20,4,1.4997764217397938,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.3721425738533328}",30,14,1.1458665602628038,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1137,False,"{'a': 0.5, 'e': 0.3711696416621893}",20,2,7.296704990950412,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.3701963018139808}",25,6,7.784792391231085,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1139,False,"{'a': 0.5, 'e': 0.36922255537773063}",25,0,-29.47259225515523,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
1140,False,"{'a': 0.5, 'e': 0.36824840342290815}",25,18,-28.363919907003606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1141,False,"{'a': 0.5, 'e': 0.367273847019428}",35,12,15.477104626753764,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 0}",1
1142,False,"{'a': 0.5, 'e': 0.36629888723764964}",30,9,-3.466659994417727,"{0: 16, 1: 4, 2: 1, 3: 0, 4: 0}",1
1143,False,"{'a': 0.5, 'e': 0.36532352514837513}",20,10,4.076603403573415,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.36434776182284834}",30,18,-50.69884453002097,"{0: 7, 1: 3, 2: 1, 3: 0, 4: 1}",1
1145,False,"{'a': 0.5, 'e': 0.3633715983327538}",20,3,4.253106964643399,"{0: 13, 1: 4, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.362395035750216}",20,2,1.6452355454450736,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.36141807514779734}",25,3,1.7711285617655215,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.36044071759849733}",25,0,-13.008901680716662,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.3594629641757515}",20,0,0.7755590368913515,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 0.3584848159534306}",25,15,0.4823889641569514,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.35750627400583845}",25,11,18.19004765656814,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.5, 'e': 0.35652733940771125}",25,0,-67.96857411215696,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
1153,False,"{'a': 0.5, 'e': 0.3555480132342171}",25,7,-38.767005314339215,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 1}",1
1154,False,"{'a': 0.5, 'e': 0.35456829656095357}",20,0,-37.92272593756718,"{0: 14, 1: 4, 2: 0, 3: 2, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.3535881904639473}",30,0,-137.33366240140307,"{0: 17, 1: 5, 2: 4, 3: 3, 4: 1}",0
1156,False,"{'a': 0.5, 'e': 0.3526076960196525}",30,3,-73.42069374751102,"{0: 18, 1: 6, 2: 1, 3: 1, 4: 1}",1
1157,False,"{'a': 0.5, 'e': 0.35162681430495024}",20,7,21.154876151387008,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.35064554639714673}",20,8,-24.53734302207024,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.34966389337397213}",20,0,-52.686687911906375,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1160,False,"{'a': 0.5, 'e': 0.34868185631358006}",30,12,6.60686403774048,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.3476994362945456}",20,3,-4.330440598995036,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.3467166343958643}",20,0,-12.452844012144155,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1163,False,"{'a': 0.5, 'e': 0.3457334516969513}",20,11,16.6015350089123,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.34474988927764033}",30,0,-52.30478205309734,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 0.3437659482181816}",20,7,-4.0126835229337665,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1166,False,"{'a': 0.5, 'e': 0.34278162959924124}",25,0,-75.41597532382585,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1167,False,"{'a': 0.5, 'e': 0.34179693450190063}",20,6,28.186563665044947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.340811864007654}",25,14,-4.8427984434717235,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.5, 'e': 0.33982641919840817}",30,0,7.102021445927231,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 0}",0
1170,False,"{'a': 0.5, 'e': 0.3388406011564808}",25,0,-2.4904421304641406,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1171,False,"{'a': 0.5, 'e': 0.33785441096460006}",20,14,-32.069298484151105,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1172,False,"{'a': 0.5, 'e': 0.3368678497059023}",20,0,4.9832492508743,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1173,False,"{'a': 0.5, 'e': 0.3358809184639316}",30,5,-43.35739089655949,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",1
1174,False,"{'a': 0.5, 'e': 0.3348936183226382}",20,15,-10.014300317031172,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1175,False,"{'a': 0.5, 'e': 0.33390595036637805}",30,9,-50.522306540778864,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 1}",1
1176,False,"{'a': 0.5, 'e': 0.3329179156799106}",20,2,10.441118501220133,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.33192951534839793}",20,3,31.07435799754151,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1178,False,"{'a': 0.5, 'e': 0.3309407504574044}",25,12,-8.644940710230724,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.32995162209289414}",20,3,14.332289451847105,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.32896213134123076}",20,1,15.795082704378796,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.32797227928917544}",20,0,-25.86002203325191,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1182,False,"{'a': 0.5, 'e': 0.32698206702388716}",25,2,-71.28226982647699,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 2}",1
1183,False,"{'a': 0.5, 'e': 0.3259914956329195}",25,3,-27.97160021878116,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3250005662042209}",35,1,-28.42400338822591,"{0: 29, 1: 2, 2: 2, 3: 0, 4: 1}",1
1185,False,"{'a': 0.5, 'e': 0.32400927982613326}",20,7,15.3831888462762,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.3230176375873901}",20,0,-17.75531378296435,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 0.322025640577116}",20,0,-25.212833612484676,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1188,False,"{'a': 0.5, 'e': 0.32103328988482494}",25,11,-26.17672995794598,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1189,False,"{'a': 0.5, 'e': 0.3200405866004199}",30,8,-9.44853175173271,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.3190475318141906}",25,5,-20.248336291109435,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.3180541266168128}",30,6,21.53602497871004,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.31706037209934773}",30,13,33.314736706596975,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.31606626935323956}",20,8,24.672223276354316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.3150718194703153}",25,7,-0.15764226393751168,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.3140770235427829}",25,10,12.337238266569198,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.313081882663231}",20,5,9.664968872100424,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.5, 'e': 0.3120863979246265}",30,0,-54.64989301473224,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
1198,False,"{'a': 0.5, 'e': 0.31109057042031424}",20,0,-27.2453704073863,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
1199,False,"{'a': 0.5, 'e': 0.3100944012440151}",20,0,-58.332370184799785,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1200,False,"{'a': 0.5, 'e': 0.30909789148982614}",20,0,1.5740712981803122,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 0.3081010422522176}",20,0,-24.587579062690274,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1202,False,"{'a': 0.5, 'e': 0.3071038546260328}",25,3,-4.0921469889145055,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.30610632970648705}",30,15,22.58224944565505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.5, 'e': 0.30510846858916574}",25,14,4.170688004137727,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.3041102723700236}",25,0,1.3516380090174585,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 0.3031117421453833}",20,0,-34.099672716627765,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1207,False,"{'a': 0.5, 'e': 0.30211287901193473}",20,8,1.620817343293142,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.3011136840667331}",25,11,25.713455103414017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.3001141584071979}",20,0,9.877523543015911,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1210,False,"{'a': 0.5, 'e': 0.2991143031311124}",30,0,16.146837654887545,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
1211,False,"{'a': 0.5, 'e': 0.2981141193366214}",20,9,-0.5694479044104865,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.2971136081222307}",20,11,13.880929814524386,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.29611277058680535}",25,0,-68.04026331222761,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
1214,False,"{'a': 0.5, 'e': 0.2951116078295696}",20,0,2.420624256657402,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1215,False,"{'a': 0.5, 'e': 0.29411012095010414}",30,7,0.8027990658698252,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.2931083110483458}",20,10,-11.2422999581918,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.29210617922458665}",20,9,-1.156357613892124,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.2911037265794718}",25,2,-57.275673009415186,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.29010095421399895}",20,9,8.737965356199615,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.2890978632295166}",25,3,-12.091828613656057,"{0: 17, 1: 4, 2: 0, 3: 1, 4: 0}",1
1221,False,"{'a': 0.5, 'e': 0.28809445472772394}",25,9,-21.615524993934017,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.28709072981066824}",25,6,-0.32425456752331483,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.28608668958074446}",25,0,2.237875580603385,"{0: 20, 1: 4, 2: 1, 3: 0, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 0.28508233514069375}",20,6,6.94998030574018,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.28407766759360287}",25,3,10.308693007839494,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.2830726880429019}",25,11,0.8556140780634862,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.28206739759236366}",20,0,-15.488744571544647,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 0.2810617973461029}",20,7,-31.501209639928387,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1229,False,"{'a': 0.5, 'e': 0.28005588840857415}",25,7,12.401178289720228,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.2790496718845711}",30,18,23.017196851672374,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.278043148879225}",25,15,14.621201307556241,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.2770363204980045}",30,9,-22.938019134717234,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 1}",1
1233,False,"{'a': 0.5, 'e': 0.2760291878467129}",20,0,4.872553979206996,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1234,False,"{'a': 0.5, 'e': 0.2750217520314877}",20,0,11.671166496824297,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.27401401415880006}",20,0,-73.08065861874188,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1236,False,"{'a': 0.5, 'e': 0.2730059753354521}",25,12,4.6086520937077236,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.27199763666857685}",30,3,7.119861555807256,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.2709889992656364}",20,4,24.480001199267193,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.5, 'e': 0.2699800642344216}",20,0,-25.913590475036553,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1240,False,"{'a': 0.5, 'e': 0.26897083268304944}",20,8,0.10364144884638549,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.5, 'e': 0.2679613057199627}",25,10,-9.009100825125222,"{0: 10, 1: 5, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.5, 'e': 0.26695148445392913}",25,6,-8.305208535134053,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1243,False,"{'a': 0.5, 'e': 0.2659413699940393}",25,0,-32.39778599666483,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
1244,False,"{'a': 0.5, 'e': 0.2649309634497057}",20,2,-17.479821301562666,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
1245,False,"{'a': 0.5, 'e': 0.26392026593066165}",20,0,8.325978568626095,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 0.2629092785469606}",20,6,-17.22977709441637,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1247,False,"{'a': 0.5, 'e': 0.2618980024089737}",25,8,7.6320519670725355,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.2608864386273893}",30,16,-9.861651334961419,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.25987458831321225}",30,5,-1.7007905712387976,"{0: 20, 1: 4, 2: 0, 3: 1, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.25886245257776147}",20,0,-60.68236878937743,"{0: 12, 1: 6, 2: 1, 3: 0, 4: 1}",0
1251,False,"{'a': 0.5, 'e': 0.2578500325326696}",20,0,10.313686894634117,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1252,False,"{'a': 0.5, 'e': 0.2568373292898813}",25,17,15.297138660781833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.25582434396165293}",20,0,-1.9150498791828254,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 0.25481107766055}",20,3,-25.34839810827714,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.25379753149944684}",25,3,-46.19996820062986,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 1}",1
1256,False,"{'a': 0.5, 'e': 0.252783706591525}",25,12,-0.3962715631092921,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.2517696040502726}",20,5,-4.414780844522779,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.2507552249894824}",25,13,15.05492964732333,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.2497405705232505}",35,15,-30.365525459823722,"{0: 12, 1: 6, 2: 2, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.24872564176597636}",30,8,6.957700253984355,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.24771043983235996}",30,1,-3.717724105904086,"{0: 21, 1: 8, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.5, 'e': 0.24669496583740158}",20,8,-3.174306998514994,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1263,False,"{'a': 0.5, 'e': 0.2456792208964}",30,3,-36.58148648430874,"{0: 22, 1: 3, 2: 0, 3: 1, 4: 1}",1
1264,False,"{'a': 0.5, 'e': 0.24466320612495232}",25,0,16.033541573047582,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.5, 'e': 0.2436469226389513}",25,13,13.154201411439159,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.24263037155458483}",25,3,10.161811315709818,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 0}",1
1267,False,"{'a': 0.5, 'e': 0.24161355398833537}",25,17,11.200609383495749,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.24059647105697737}",20,7,-19.577951523579426,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.23957912387757702}",20,11,-12.013592836575096,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.23856151356749047}",20,5,9.896586613246335,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.23754364124436353}",20,0,22.7597805441558,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1272,False,"{'a': 0.5, 'e': 0.2365255080261291}",25,4,6.44098746395887,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.2355071150310067}",20,0,-39.89654865098931,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1274,False,"{'a': 0.5, 'e': 0.23448846337750168}",20,5,19.657230064484796,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.5, 'e': 0.23346955418440296}",20,11,8.435928993154677,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.5, 'e': 0.23245038857078246}",30,8,17.080137230853527,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.23143096765599355}",20,0,-38.89184628707595,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1278,False,"{'a': 0.5, 'e': 0.23041129255967063}",30,15,5.643785696632091,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.5, 'e': 0.2293913644017266}",20,12,13.82005281009154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.22837118430235254}",30,0,-5.5275665922813495,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.22735075338201602}",25,8,10.070648017942567,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.22633007276146075}",25,16,9.567441881075373,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
